Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Weight_per_Unit_g,fiber_g,sugar_g,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg_detailed,zinc_mg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,vitamin_b3_mg,vitamin_b6_mg,vitamin_b12_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,folate_mcg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fat_g,cholesterol_mg_detailed,omega_3_g,omega_6_g
Green Curry Paste (1 tbsp),Condiment,30,0.5,2.0,2.5,1.0,1.0,400,0,Dinner,0,15.0,0.345,0.0,7.05,0.37649999999999995,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0
Chicken Thigh (1 roasted),Protein/Meat,210,24.0,0.0,13.0,0.0,0.0,90,120,Dinner,0,100.0,0.0,0.0,18.0,0.63,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,83.0,0.0,0.0
Jasmine Rice (1 cup cooked),Grain,205,4.3,45.0,0.4,0.6,0.0,2,0,Dinner,0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6,0.0,0.0,0.0,0.0,0.0,8.544,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thai Iced Tea (1 glass),Beverage,250,3.0,35.0,12.0,0.0,33.0,50,35,Snack,300,100.0,1.2,0.0,0.0,0.85,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,29.0,0.0,0.0
Papaya (1 cup cubes),Fruit,62,0.6,15.7,0.4,2.5,11.0,12,0,Snack,0,240.0,24.0,0.0,360.0,0.0,0.0,0.0,0.0,43.199999999999996,0.0,432.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lime Juice (1 tbsp),Condiment,4,0.1,1.3,0.0,0.1,0.2,0,0,Snack,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.994999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macaroni Salad (1 cup),Meal/Pasta,380,8.0,30.0,25.0,3.0,6.0,750,20,Lunch,0,240.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,1384.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,11.831999999999999,0.0,0.0,0.0,60.0,0.0,0.0
Celery (1 stalk),Vegetable,6,0.3,1.2,0.1,0.6,0.5,32,0,Lunch,0,100.0,1.8,0.0,36.0,0.33,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Cheese (1 oz),Dairy,100,6.0,0.7,8.0,0.0,0.1,325,21,Snack,0,28.4,1.0224,0.0,152.224,0.0,0.0,0.0,0.0,386.23999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,15.335999999999999,0.0,0.0
Dark Chocolate (1 oz 70%),Dessert,170,2.2,13.0,12.0,3.0,7.0,5,0,Snack,0,28.4,2.9819999999999998,0.0,39.476,2.24076,0.0,0.0,162.164,7.3839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.819999999999997,0.0,0.0,0.0,4.4872,0.0,0.0,0.0,0.0,0.0,0.0
Acai Bowl (1 serving),Meal/Fruit,350,5.0,60.0,12.0,10.0,30.0,40,0,Breakfast,250,100.0,2.3,0.0,11.0,0.34,0.0,0.0,136.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
Granola (1/4 cup topping),Grain,120,3.0,15.0,6.0,3.0,7.0,20,0,Breakfast,0,60.0,4.26,0.0,42.6,2.316,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142,0.0,0.0,0.0,0.0,0.0,0.0
Coconut Flakes (1 tbsp topping),Fruit,35,0.3,1.5,3.3,0.7,0.5,1,0,Breakfast,0,15.0,2.445,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honey (1 tsp drizzle),Condiment,21,0.0,5.8,0.0,0.0,5.8,0,0,Breakfast,0,100.0,0.2,0.0,6.0,0.42,2.0,4.0,52.0,4.0,0.22,0.0,0.0,0.038,0.121,0.024,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shrimp Cocktail (4 large shrimp),Protein/Seafood,60,10.0,1.0,1.0,0.0,0.5,300,110,Snack,0,200.0,0.8,0.0,116.0,0.82,50.0,478.0,368.0,1004.0,2.02,106.0,0.042,0.05,3.612,0.314,0.0,5.8,0.2,3.04,2.8,36.0,0.494,0.344,0.56,0.0,238.0,0.0,0.0
Cocktail Sauce (2 tbsp),Condiment,30,0.5,7.0,0.0,0.5,5.0,450,0,Snack,0,15.0,0.27,0.0,3.9,0.12449999999999999,2.55,4.5,46.35,189.29999999999998,0.056999999999999995,2.6999999999999997,0.00315,0.00705,0.12299999999999998,0.012,0.0,1.74,0.0,0.162,0.66,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pork Bun (1 steamed),Meal/Processed,220,8.0,30.0,8.0,2.0,6.0,400,20,Lunch,0,100.0,2.0,0.0,70.0,1.8,32.0,163.0,262.0,549.0,2.32,4.0,0.354,0.241,3.87,0.252,0.0,0.2,0.5,0.36,2.2,26.0,2.894,3.509,1.665,0.0,43.0,0.0,0.0
Dim Sum (Siu Mai 3 pcs),Meal/Processed,180,12.0,10.0,10.0,2.0,1.0,550,60,Lunch,0,100.0,2.4,0.0,16.0,1.44,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,20.0,0.0,0.0
Soy Sauce (1 tbsp for dipping),Condiment,9,1.0,1.0,0.0,0.1,0.4,920,0,Lunch,0,15.0,0.12,0.0,4.95,0.2175,11.1,24.9,65.25,823.9499999999999,0.1305,0.0,0.00495,0.02475,0.3294,0.022199999999999998,0.0,0.0,0.0,0.0,0.0,2.1,0.01095,0.013199999999999998,0.03945,0.0,0.0,0.0,0.0
Oyster (1 medium raw),Protein/Seafood,8,1.0,0.5,0.2,0.0,0.0,50,10,Dinner,0,150.0,1.7999999999999998,0.0,145.5,3.63,27.0,100.5,204.0,754.5,15.03,150.0,0.22199999999999998,0.1695,2.754,0.10500000000000001,0.0,2.7,0.6000000000000001,2.0100000000000002,48.75,48.0,3.213,7.038,5.1975,0.0,15.0,0.0,0.0
Mignonette Sauce (1 tbsp),Condiment,5,0.0,1.0,0.0,0.0,0.5,30,0,Dinner,0,15.0,0.105,0.0,5.1,0.11549999999999999,1.65,14.549999999999999,32.55,50.55,0.1755,1.7999999999999998,0.00825,0.01485,0.32804999999999995,0.03705,0.0,0.255,0.045,0.045,1.485,0.6,0.1548,0.15764999999999998,0.21105,0.0,2.6999999999999997,0.0,0.0
Beef Pho (1 large bowl),Meal/Soup,450,30.0,55.0,12.0,4.0,5.0,1500,60,Dinner,500,200.0,0.8,0.0,18.0,1.16,14.0,98.0,156.0,730.0,2.64,2.0,0.044,0.092,2.236,0.19,0.0,2.0,0.0,0.1,4.0,12.0,2.556,2.93,0.236,0.0,36.0,0.0,0.0
Bean Sprouts (1/4 cup garnish),Vegetable,8,0.8,1.5,0.1,0.4,1.0,1,0,Dinner,0,60.0,0.8999999999999999,0.0,46.199999999999996,0.33,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thai Basil (garnish),Condiment,1,0.1,0.0,0.0,0.0,0.0,0,0,Dinner,0,100.0,0.5,0.0,12.0,0.94,10.0,18.0,103.0,2055.0,0.13,66.0,0.026,0.07,0.142,0.123,0.0,3.6,0.0,0.01,0.2,1.0,0.085,0.049,0.321,0.0,0.0,0.0,0.0
Lime Wedge (garnish),Condiment,3,0.1,1.0,0.0,0.3,0.2,0,0,Dinner,0,100.0,2.4,0.0,14.0,0.72,0.0,0.0,381.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.147,0.0,0.0,0.0
Jalapeno (1 tbsp sliced),Vegetable,4,0.1,0.8,0.1,0.4,0.5,1,0,Dinner,0,40.0,0.0,0.0,71.60000000000001,0.0,0.0,0.0,0.0,85.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoisin Sauce (1 tbsp),Condiment,35,0.3,8.0,0.2,0.1,5.0,220,0,Dinner,0,15.0,0.42,0.0,4.8,0.1515,3.5999999999999996,5.7,17.849999999999998,242.25,0.048,0.0,0.0006,0.032549999999999996,0.1755,0.0093,0.0,0.06,0.0,0.042,0.075,3.4499999999999997,0.08519999999999998,0.14445,0.2547,0.0,0.44999999999999996,0.0,0.0
Sriracha (1 tsp),Condiment,5,0.1,1.0,0.1,0.1,0.8,80,0,Dinner,0,100.0,0.0,0.0,536.0,1.29,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,71.0,0.0,0.0
Crepe (1 plain),Grain,90,3.5,14.0,2.0,0.5,3.0,100,25,Breakfast,0,100.0,0.6,0.0,95.0,1.87,17.0,150.0,169.0,278.0,0.86,98.0,0.213,0.313,1.426,0.067,0.0,0.0,1.5,0.79,3.6,43.0,3.444,4.113,2.508,0.0,153.0,0.0,0.0
Nutella (1 tbsp),Condiment,100,1.5,11.0,6.0,1.0,10.0,10,0,Breakfast,0,15.0,0.81,0.0,21.45,0.537,8.85,24.15,39.75,45.15,0.1875,0.0,0.043199999999999995,0.02985,0.49995,0.01995,0.0,0.015,0.0,0.2925,0.6449999999999999,7.8,1.5534,0.06375,0.15314999999999998,0.0,0.0,0.0,0.0
Powdered Sugar (1 tsp),Condiment,10,0.0,2.5,0.0,0.0,2.5,0,0,Breakfast,0,100.0,1.9,0.0,77.0,2.08,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,38.0,0.0,0.0
Sake (3 oz),Beverage,117,0.4,3.8,0.0,0.0,0.0,4,0,Dinner,0,85.1,0.0,0.0,4.255,0.08510000000000001,5.106,5.106,21.275,1.702,0.01702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edamame (in pod 1 cup),Legume,120,11.0,9.0,5.0,5.0,2.0,9,0,Snack,250,240.0,11.28,0.0,141.6,5.088,0.0,0.0,1156.8,14.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sea Salt (coarse 1/4 tsp),Condiment,0,0.0,0.0,0.0,0.0,0.0,550,0,Snack,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biryani (Chicken 1.5 cups),Meal/Meat,520,28.0,60.0,18.0,5.0,6.0,900,75,Dinner,0,240.0,2.88,0.0,40.8,2.496,26.4,84.0,244.79999999999998,424.8,0.768,153.6,0.24719999999999998,0.0576,2.3544,0.17039999999999997,0.0,9.839999999999998,0.0,0.288,6.96,76.8,4.092,1.6224,0.36479999999999996,0.0,21.599999999999998,0.0,0.0
Raita (2 tbsp),Condiment/Dairy,30,1.0,2.0,2.0,0.5,1.5,100,5,Dinner,0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lassi (Mango 1 cup),Beverage,180,5.0,30.0,4.0,1.0,28.0,60,15,Snack,240,240.0,0.0,0.0,204.0,2.7359999999999998,100.8,153.6,0.0,91.2,2.28,0.0,0.0,0.432,5.088,0.5087999999999999,1.536,15.36,100.8,0.0,0.0,0.0,2.04,0.0,0.0,0.0,9.6,0.0,0.0
Samosa (1 piece vegetable),Snack/Processed,130,2.0,18.0,6.0,2.0,1.0,300,0,Snack,0,100.0,1.8,0.0,33.0,2.16,16.0,73.0,166.0,388.0,0.43,54.0,0.309,0.199,2.578,0.067,0.0,0.4,0.1,2.38,14.0,44.0,4.406,6.161,5.031,0.0,14.0,0.0,0.0
Tamarind Chutney (1 tbsp),Condiment,20,0.1,5.0,0.0,0.5,4.0,120,0,Snack,0,15.0,0.75,0.0,15.0,0.27,0.0,0.0,0.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mint Chutney (1 tbsp),Condiment,5,0.2,0.5,0.0,0.3,0.2,150,0,Snack,0,15.0,0.15,0.0,2.85,0.0645,0.6,2.55,10.2,120.3,0.0075,0.0,0.0021,0.01005,0.0048,0.0026999999999999997,0.0,1.155,0.0,0.0165,0.0,1.5,0.0013499999999999999,0.00495,0.0,0.0,0.0,0.0,0.0
Pani Puri (6 pcs),Snack/Processed,200,4.0,35.0,5.0,3.0,2.0,400,0,Snack,0,100.0,3.5,0.0,16.0,2.55,43.0,120.0,134.0,170.0,1.04,0.0,0.287,0.137,2.926,0.078,0.0,0.0,0.0,4.73,24.5,35.0,3.339,10.199,9.568,0.0,0.0,0.0,0.0
Passion Fruit (1 fruit),Fruit,17,0.4,4.2,0.1,1.9,2.0,5,0,Snack,0,100.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimchi Jjigae (1 bowl),Meal/Soup,350,15.0,20.0,22.0,5.0,6.0,1200,30,Dinner,500,100.0,1.6,0.0,33.0,2.5,14.0,24.0,151.0,498.0,0.22,5.0,0.01,0.21,1.1,0.213,0.0,0.0,0.0,0.11,43.6,52.0,0.067,0.037,0.241,0.0,0.0,0.0,0.0
Silken Tofu (3oz in soup),Protein/Vegetarian,45,5.0,2.0,2.5,0.5,1.0,5,0,Dinner,0,85.1,0.0,0.0,0.0,0.69782,0.0,0.0,210.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pork Belly (1 oz in soup),Protein/Meat,145,3.0,0.0,15.0,0.0,0.0,150,20,Dinner,0,28.4,0.0,0.0,15.62,0.30672,5.68,56.23199999999999,80.65599999999999,127.23199999999999,0.9996799999999999,2.84,0.15336,0.11218,2.5327119999999996,0.13773999999999997,0.0,0.0,0.45439999999999997,0.07952000000000001,0.0,0.0,3.3157,3.9694679999999996,1.5265,0.0,29.535999999999998,0.0,0.0
Gochugaru (1 tsp),Condiment,10,0.3,1.8,0.3,0.5,0.3,1,0,Dinner,0,100.0,17.5,0.0,125.0,7.88,75.0,0.0,975.0,688.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,33.8,0.0,0.0,0.0,0.0,1.25,1.88,3.75,0.0,0.0,0.0,0.0
Gochujang (1 tbsp),Condiment,30,0.5,6.0,0.0,0.5,4.0,200,0,Dinner,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.949999999999996,145.04999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sesame Oil (1 tsp),Condiment,40,0.0,0.0,4.5,0.0,0.0,0,0,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,13.6,0.0,14.2,39.7,41.7,0.0,0.0,0.0,0.0
Fish Sauce (1 tsp),Condiment,5,0.4,0.5,0.0,0.0,0.4,450,0,Dinner,0,100.0,0.0,0.0,43.0,0.78,175.0,7.0,288.0,7851.0,0.2,4.0,0.012,0.057,2.313,0.396,0.0,0.5,0.0,0.0,0.0,51.0,0.003,0.002,0.003,0.0,0.0,0.0,0.0
Green Onion (1 tbsp garnish),Vegetable,3,0.2,0.7,0.0,0.2,0.2,0,0,Dinner,0,15.0,0.39,0.0,10.799999999999999,0.222,3.0,5.55,41.4,2.4,0.058499999999999996,7.5,0.00825,0.012,0.07875,0.00915,0.0,2.82,0.0,0.0825,31.049999999999997,9.6,0.0048,0.00405,0.011099999999999999,0.0,0.0,0.0,0.0
Kombucha (16 oz),Beverage,60,0.0,14.0,0.0,0.0,12.0,20,0,Snack,473,453.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.144000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beef Wellington (1 slice),Meal/Meat,600,30.0,35.0,38.0,4.0,4.0,850,100,Dinner,0,40.0,0.16000000000000003,0.0,3.6,1.364,8.4,68.0,109.60000000000001,72.8,1.328,6.0,0.06520000000000001,0.132,1.3468,0.1004,0.0,0.24,0.12,0.42000000000000004,2.72,12.8,3.8256,4.5884,1.1844,0.0,33.2,0.0,0.0
Pate (Mushroom 2 tbsp),Condiment,70,1.0,2.0,7.0,1.0,1.0,100,0,Dinner,0,15.0,0.0,0.0,1.5,1.3784999999999998,1.95,26.25,14.25,57.9,0.321,32.55,0.0078,0.21015,1.12755,0.039,0.0,1.5,0.0,0.147,0.0,48.15,0.6,0.792,0.369,0.0,58.65,0.0,0.0
Puff Pastry (1 oz wrapper),Grain,115,1.5,9.0,8.0,0.5,0.0,100,0,Dinner,0,28.4,0.284,0.0,19.88,0.568,0.0,0.0,35.215999999999994,93.71999999999998,0.568,0.0,0.0,0.056799999999999996,0.568,0.0,0.0,0.0,0.0,0.0,0.0,23.855999999999998,4.26,2.272,0.71,0.0,4.26,0.0,0.0
Prosciutto (1 slice),Protein/Meat,35,4.0,0.0,2.5,0.0,0.0,280,10,Dinner,0,40.0,0.0,0.0,0.0,0.516,0.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.6,0.0,0.0
Asparagus (6 spears roasted),Vegetable,40,4.0,4.0,2.0,3.0,2.0,150,0,Dinner,0,100.0,2.4,0.0,24.0,2.35,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hollandaise Sauce (1 tbsp),Condiment,55,0.5,0.2,6.0,0.0,0.1,75,25,Dinner,0,15.0,0.0,0.0,7.8,0.129,0.44999999999999996,19.65,8.549999999999999,49.35,0.111,85.35,0.0072,0.01815,0.00225,0.0141,0.0,0.585,0.285,0.2565,0.66,5.7,4.53435,2.0493,0.41624999999999995,0.0,69.89999999999999,0.0,0.0
Flan (1 slice),Dessert,220,6.0,35.0,7.0,0.0,33.0,80,90,Snack,0,40.0,0.0,0.0,38.0,0.196,4.4,44.0,51.6,65.2,0.22400000000000003,26.0,0.0104,0.08120000000000001,0.0244,0.0108,0.0,0.16000000000000003,0.52,0.124,0.08000000000000002,6.0,0.8964000000000001,0.6556000000000001,0.21240000000000003,0.0,44.800000000000004,0.0,0.0
Caramel Sauce (1 tbsp),Condiment,60,0.0,13.0,1.0,0.0,12.0,30,5,Snack,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congee (1 cup plain),Meal/Grain,130,2.5,28.0,1.0,1.0,0.5,300,0,Breakfast,0,240.0,0.24,0.0,12.0,0.864,9.6,31.2,24.0,561.6,0.36,0.0,0.1176,0.0096,1.056,0.0672,0.0,0.0,0.0,0.024,0.0,40.8,0.0552,0.0624,0.0552,0.0,0.0,0.0,0.0
Pickled Radish (1/4 cup),Vegetable,15,0.5,3.0,0.0,1.0,2.0,250,0,Breakfast,0,60.0,0.78,0.0,13.2,0.174,4.8,10.2,116.39999999999999,586.1999999999999,0.138,0.0,0.005399999999999999,0.0192,0.12,0.031799999999999995,0.0,6.24,0.0,0.0,0.66,10.799999999999999,0.0162,0.0084,0.024,0.0,0.0,0.0,0.0
Pork Floss (1 tbsp),Protein/Meat,50,4.0,3.0,2.0,0.0,2.5,150,10,Breakfast,0,15.0,0.0,0.0,2.85,0.17099999999999999,0.8999999999999999,9.0,7.05,157.5,0.357,3.4499999999999997,0.012,0.0102,0.165,0.0096,0.0,0.0,0.0,0.025500000000000002,0.0,0.15,0.4845,0.7695,0.18,0.00735,13.35,0.0063,0.1479
Century Egg (1 egg),Protein,100,7.0,1.0,7.0,0.0,0.5,300,200,Breakfast,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arugula (2 cups),Vegetable,10,1.0,0.8,0.2,0.4,0.4,6,0,Lunch,0,240.0,3.36,0.0,388.8,3.552,0.0,0.0,878.4,67.2,0.0,288.0,0.0,0.0,0.0,0.0,0.0,35.52,0.0,0.0,259.2,136.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goat Cheese (1 oz),Dairy,103,6.1,0.1,8.5,0.0,0.1,146,22,Lunch,0,28.4,0.0,0.0,202.77599999999998,0.0,0.0,0.0,0.0,192.83599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2211999999999998,0.0,0.0,0.0,0.0,6.0775999999999994,0.0,0.0,0.0,27.263999999999996,0.0,0.0
Beets (1/2 cup roasted),Vegetable,30,0.8,6.8,0.1,1.4,5.8,50,0,Lunch,0,120.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walnuts (1 tbsp chopped),Nut,46,1.1,1.0,4.6,0.5,0.2,0,0,Lunch,0,15.0,0.9299999999999999,0.0,14.1,0.4215,0.0,0.0,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,1.407,7.034999999999999,0.0,0.0,0.0,0.0
Balsamic Glaze (1 tbsp),Condiment,40,0.0,9.0,0.0,0.0,8.0,10,0,Lunch,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobotie (1 serving),Meal/Meat,450,25.0,30.0,25.0,5.0,15.0,700,150,Dinner,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow Rice (1 cup),Grain,230,4.0,50.0,1.0,2.0,1.0,300,0,Dinner,0,240.0,4.32,0.0,86.39999999999999,3.096,0.0,0.0,0.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chutney (Mango 1 tbsp),Condiment,45,0.1,11.0,0.1,0.5,10.0,180,0,Dinner,0,15.0,0.15,0.0,2.85,0.0645,0.6,2.55,10.2,120.3,0.0075,0.0,0.0021,0.01005,0.0048,0.0026999999999999997,0.0,1.155,0.0,0.0165,0.0,1.5,0.0013499999999999999,0.00495,0.0,0.0,0.0,0.0,0.0
Malva Pudding (1 slice),Dessert,380,5.0,60.0,14.0,2.0,40.0,350,60,Snack,0,40.0,0.27999999999999997,0.0,16.400000000000002,0.168,5.2,22.8,59.6,51.2,0.11200000000000002,8.0,0.0244,0.042800000000000005,0.21760000000000002,0.032400000000000005,0.0,1.2800000000000002,0.12,0.10400000000000001,0.4,6.0,0.488,0.7996000000000001,0.24680000000000002,0.0,15.200000000000001,0.0,0.0
Custard (1/4 cup),Condiment,80,3.0,10.0,3.0,0.0,8.0,40,40,Snack,0,60.0,0.0,0.0,70.2,0.18,7.199999999999999,72.6,94.8,50.4,0.354,49.199999999999996,0.0288,0.11399999999999999,0.056999999999999995,0.03,0.0,0.0,0.84,0.132,0.12,6.0,0.9882,0.6234,0.2298,0.0,48.0,0.0,0.0
Bubble Tea (16 oz milk tea),Beverage,320,2.0,70.0,4.0,1.0,60.0,100,10,Snack,473,453.6,0.45360000000000006,0.0,68.04,0.5896800000000001,4.5360000000000005,54.432,77.11200000000001,40.824000000000005,0.27216,54.432,0.018144000000000004,0.10886400000000002,0.058968000000000007,0.031752,0.0,0.45360000000000006,0.0,0.13608,0.9072000000000001,4.5360000000000005,3.8283840000000002,1.8098640000000004,0.30391200000000007,0.0,18.144000000000002,0.0,0.0
Tapioca Pearls (1/4 cup boba),Condiment,100,0.0,25.0,0.0,0.0,20.0,5,0,Snack,0,60.0,0.54,0.0,12.0,0.948,0.6,4.2,6.6,0.6,0.072,0.0,0.0024,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,2.4,0.003,0.003,0.0018,0.0,0.0,0.0,0.0
Paella (1.5 cups seafood),Meal/Rice,550,30.0,70.0,18.0,6.0,5.0,1200,110,Dinner,0,240.0,5.28,0.0,160.79999999999998,3.84,0.0,0.0,0.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0
Chorizo (1 oz in paella),Protein/Meat,130,6.0,1.0,11.0,0.0,0.5,350,30,Dinner,0,28.4,0.0,0.0,10.508,0.6645599999999999,8.52,58.788,123.53999999999999,279.17199999999997,0.62196,0.0,0.10365999999999999,0.11927999999999998,2.0050399999999997,0.157336,0.0,0.0,0.42599999999999993,0.42599999999999993,1.7039999999999997,2.84,2.6837999999999997,3.3227999999999995,1.34616,0.0,30.387999999999998,0.0,0.0
